,geo_id,geo_type,multi,single,condo,land,owner,rental,total_units,owner_pct,house_age_avg,sqft_avg,lot_size_avg,house_age,lot_size
0,27183,city,1,444,0,11,368,102,470,0.783,1975,1862.5935,12.151018,"{'t1990-99': 57, 't1980-89': 36, 't2010-19': 26, 't1969': 175, 't2000-09': 132, 't1970-79': 44}","{'a125': 4, 'a75': 26, 'a50': 74, 'a25': 37, 'a3': 241, 'a1': 26, 'a2': 62}"
1,20951,city,0,89,2,0,70,21,91,0.7692,1993,2079.5217,1.2361138,"{'t1990-99': 28, 't1980-89': 15, 't2010-19': 2, 't1969': 7, 't2000-09': 35, 't1970-79': 4}","{'a75': 24, 'a50': 35, 'a25': 6, 'a3': 9, 'a1': 7, 'a2': 10}"
2,18899,city,0,105,0,0,90,18,108,0.8333,1985,1725.0577,4.5775228,"{'t1990-99': 15, 't1980-89': 4, 't2010-19': 6, 't1969': 28, 't2000-09': 49, 't1970-79': 6}","{'a75': 24, 'a50': 17, 'a3': 36, 'a1': 11, 'a2': 20}"
3,14274,city,0,351,1,6,320,38,358,0.8939,1983,4057.4565,2.6779284,"{'t1990-99': 43, 't1980-89': 111, 't2010-19': 27, 't1969': 63, 't2000-09': 45, 't1970-79': 69}","{'a75': 1, 'a50': 1, 'a3': 169, 'a1': 77, 'a2': 110}"
4,10502,city,0,58,0,0,38,20,58,0.6552,1944,1200.9166,4.0071898,"{'t1990-99': 1, 't1980-89': 5, 't2010-19': 1, 't1969': 41, 't2000-09': 7, 't1970-79': 3}","{'a125': 1, 'a75': 11, 'a50': 10, 'a25': 13, 'a3': 10, 'a1': 6, 'a2': 7}"
5,53434,city,0,153,2,0,102,53,155,0.6581,1945,1953.1742,2.7445424,"{'t1990-99': 4, 't1980-89': 6, 't1969': 110, 't2000-09': 7, 't1970-79': 28}","{'a125': 13, 'a75': 9, 'a50': 35, 'a25': 70, 'a3': 23, 'a2': 5}"
6,3491,city,0,2,0,0,0,2,2,0.0,0,1704.0,21.6,{'t1969': 2},{'a3': 2}
7,6704,city,0,172,0,0,132,40,172,0.7674,1962,1564.0116,7.142422,"{'t1990-99': 27, 't1980-89': 20, 't2010-19': 3, 't1969': 79, 't2000-09': 16, 't1970-79': 27}","{'a125': 5, 'a75': 12, 'a50': 15, 'a25': 14, 'a3': 103, 'a1': 6, 'a2': 17}"
8,38211,city,0,64,0,5,51,18,69,0.7391,1945,1499.9464,1.1436243,"{'t1990-99': 2, 't1980-89': 4, 't1969': 50, 't2000-09': 3, 't1970-79': 10}","{'a125': 1, 'a50': 23, 'a25': 35, 'a3': 5, 'a1': 2, 'a2': 3}"
9,32778,city,54,2793,74,1,748,2174,2922,0.256,1963,1419.3347,1.3419889,"{'t1990-99': 347, 't1980-89': 140, 't2010-19': 17, 't1969': 1632, 't2000-09': 371, 't1970-79': 415}","{'a125': 155, 'a75': 374, 'a50': 1243, 'a25': 424, 'a3': 338, 'a1': 177, 'a2': 211}"
10,9573,city,3,3283,403,5,3449,248,3697,0.9329,1962,1686.3275,0.32617983,"{'t1990-99': 187, 't1980-89': 382, 't2010-19': 9, 't1969': 2510, 't2000-09': 141, 't1970-79': 468}","{'a125': 494, 'a75': 266, 'a50': 2204, 'a25': 582, 'a3': 17, 'a1': 78, 'a2': 56}"
11,73037,city,0,0,0,0,0,1,1,0.0,1978,1440.0,0.18000583,{'t1970-79': 1},{'a25': 1}
12,72822,city,0,63,0,0,10,83,93,0.1075,1987,1717.5217,0.9006479,"{'t1990-99': 25, 't1980-89': 15, 't2010-19': 7, 't1969': 16, 't2000-09': 19, 't1970-79': 11}","{'a125': 6, 'a75': 15, 'a50': 35, 'a25': 19, 'a3': 9, 'a1': 3, 'a2': 6}"
13,2158,city,8,928,2,3,774,167,941,0.8225,1963,2494.3564,1.4802718,"{'t1990-99': 152, 't1980-89': 160, 't2010-19': 37, 't1969': 353, 't2000-09': 61, 't1970-79': 178}","{'a125': 11, 'a75': 188, 'a50': 243, 'a25': 78, 'a3': 162, 'a1': 92, 'a2': 167}"
14,17395,city,0,1,0,0,0,1,1,0.0,1914,1681.0,0.25539663,{'t1969': 1},{'a50': 1}
15,49076,city,0,39,0,0,30,9,39,0.7692,1986,1731.8,8.13282,"{'t1990-99': 15, 't1980-89': 5, 't2010-19': 3, 't1969': 5, 't2000-09': 5, 't1970-79': 6}","{'a75': 1, 'a3': 35, 'a2': 3}"
16,43738,city,0,2,0,0,2,0,2,1.0,1978,2811.0,0.39750046,{'t1970-79': 2},{'a50': 2}
17,46810,city,0,2,0,0,0,2,2,0.0,0,1898.0,1.3814383,{'t1969': 2},"{'a3': 1, 'a50': 1}"
18,344,city,1,137,0,1,106,33,139,0.7626,1951,1631.5289,7.199497,"{'t1990-99': 18, 't1980-89': 34, 't2010-19': 1, 't1969': 62, 't2000-09': 13, 't1970-79': 11}","{'a125': 4, 'a75': 1, 'a50': 9, 'a25': 6, 'a3': 89, 'a1': 7, 'a2': 23}"
19,2005,city,27,1588,155,3,718,1056,1774,0.4047,1971,2154.0142,1.4699279,"{'t1990-99': 267, 't1980-89': 368, 't2010-19': 96, 't1969': 558, 't2000-09': 244, 't1970-79': 241}","{'a125': 200, 'a75': 246, 'a50': 355, 'a25': 235, 'a3': 337, 'a1': 153, 'a2': 248}"
20,65638,city,1,158,20,1,42,144,186,0.2258,1991,2283.0693,1.0084962,"{'t1990-99': 28, 't1980-89': 34, 't2010-19': 2, 't1969': 20, 't2000-09': 82, 't1970-79': 20}","{'a125': 21, 'a75': 26, 'a50': 71, 'a25': 42, 'a3': 6, 'a1': 4, 'a2': 16}"
21,7444,city,0,12,0,0,9,3,12,0.75,1982,1388.3334,6.403408,"{'t1990-99': 7, 't1980-89': 1, 't1969': 2, 't2000-09': 1, 't1970-79': 1}","{'a1': 4, 'a75': 1, 'a3': 5, 'a2': 2}"
22,15590,city,1,717,14,4,531,228,759,0.6996,1971,1878.755,2.0677724,"{'t1990-99': 117, 't1980-89': 125, 't2010-19': 7, 't1969': 249, 't2000-09': 153, 't1970-79': 108}","{'a125': 24, 'a75': 70, 'a50': 144, 'a25': 65, 'a3': 225, 'a1': 104, 'a2': 127}"
23,49027,city,2,2168,82,0,2022,230,2252,0.8979,1988,1655.5792,0.57438755,"{'t1990-99': 841, 't1980-89': 250, 't2010-19': 105, 't1969': 412, 't2000-09': 451, 't1970-79': 193}","{'a125': 103, 'a75': 144, 'a50': 785, 'a25': 918, 'a3': 116, 'a1': 71, 'a2': 115}"
24,57968,city,0,110,0,1,65,46,111,0.5856,1952,1809.6818,4.618147,"{'t1990-99': 4, 't1980-89': 5, 't2010-19': 2, 't1969': 81, 't2000-09': 6, 't1970-79': 13}","{'a125': 2, 'a75': 4, 'a50': 32, 'a25': 46, 'a3': 13, 'a1': 9, 'a2': 5}"
25,2358,city,0,1,0,0,0,1,1,0.0,0,1440.0,4.4,{'t1969': 1},{'a3': 1}
26,27726,city,0,586,1,19,483,123,606,0.797,1982,1934.2146,3.3827975,"{'t1990-99': 116, 't1980-89': 45, 't2010-19': 26, 't1969': 173, 't2000-09': 180, 't1970-79': 66}","{'a125': 5, 'a75': 117, 'a50': 96, 'a25': 12, 'a3': 169, 'a1': 92, 'a2': 115}"
27,26711,city,3,454,1,20,291,187,478,0.6088,1983,2105.0398,1.6017992,"{'t1990-99': 155, 't1980-89': 182, 't2010-19': 7, 't1969': 55, 't2000-09': 15, 't1970-79': 64}","{'a125': 1, 'a75': 13, 'a50': 17, 'a25': 11, 'a3': 33, 'a1': 393, 'a2': 10}"
28,39098,city,0,3,0,0,2,1,3,0.6667,1930,0.0,0.25667456,"{'t1969': 2, 't1980-89': 1}","{'a50': 2, 'a25': 1}"
29,3933,city,9,619,0,8,1,635,636,0.0016,1952,3300.1843,2.2096395,"{'t1990-99': 52, 't1980-89': 96, 't2010-19': 8, 't1969': 361, 't2000-09': 64, 't1970-79': 55}","{'a125': 7, 'a75': 82, 'a50': 97, 'a25': 26, 'a3': 237, 'a1': 61, 'a2': 126}"
30,9328,city,0,48,0,0,26,22,48,0.5417,1939,1835.7916,2.0923235,"{'t1990-99': 3, 't1980-89': 6, 't1969': 32, 't2000-09': 4, 't1970-79': 3}","{'a125': 2, 'a75': 3, 'a50': 11, 'a25': 4, 'a3': 14, 'a1': 7, 'a2': 7}"
31,168495,city,0,5,0,0,0,5,5,0.0,1943,1588.2,1.345163,"{'t1969': 4, 't1970-79': 1}","{'a75': 2, 'a3': 1, 'a50': 1, 'a125': 1}"
32,18450,city,0,980,6,0,699,287,986,0.7089,1933,1665.8468,0.1907323,"{'t1990-99': 25, 't1980-89': 11, 't2010-19': 5, 't1969': 885, 't2000-09': 8, 't1970-79': 52}","{'a125': 548, 'a75': 15, 'a50': 82, 'a25': 317, 'a3': 6, 'a1': 8, 'a2': 10}"
33,59460,city,0,42,0,2,29,15,44,0.6591,1975,1853.5238,10.61107,"{'t1990-99': 5, 't1980-89': 8, 't2010-19': 2, 't1969': 14, 't2000-09': 10, 't1970-79': 5}","{'a125': 1, 'a75': 3, 'a50': 10, 'a25': 8, 'a3': 15, 'a1': 2, 'a2': 5}"
34,36190,city,31,4600,70,132,3909,924,4833,0.8088,1970,1828.9465,2.4136164,"{'t1990-99': 1064, 't1980-89': 471, 't2010-19': 111, 't1969': 1893, 't2000-09': 513, 't1970-79': 781}","{'a125': 168, 'a75': 637, 'a50': 1406, 'a25': 1022, 'a3': 888, 'a1': 346, 'a2': 366}"
35,37948,city,0,119,0,91,197,13,210,0.9381,1990,2383.7102,2.497861,"{'t1990-99': 31, 't1980-89': 16, 't2010-19': 15, 't1969': 21, 't2000-09': 98, 't1970-79': 29}","{'a75': 4, 'a50': 4, 'a25': 5, 'a3': 73, 'a1': 15, 'a2': 109}"
36,55585,city,0,1108,0,0,972,169,1141,0.8519,1998,1908.6389,1.580615,"{'t1990-99': 197, 't1980-89': 114, 't2010-19': 165, 't1969': 19, 't2000-09': 523, 't1970-79': 123}","{'a125': 15, 'a75': 26, 'a50': 346, 'a25': 343, 'a3': 215, 'a1': 42, 'a2': 154}"
37,70654,city,3,52,0,1,14,42,56,0.25,1987,1843.3572,12.316609,"{'t1990-99': 18, 't1980-89': 9, 't1969': 7, 't2000-09': 13, 't1970-79': 9}","{'a1': 2, 'a3': 49, 'a2': 5}"
38,36194,city,56,5098,88,130,4524,848,5372,0.8421,1966,1716.274,2.0956178,"{'t1990-99': 796, 't1980-89': 450, 't2010-19': 10, 't1969': 2632, 't2000-09': 458, 't1970-79': 1026}","{'a125': 96, 'a75': 646, 'a50': 1972, 'a25': 838, 'a3': 812, 'a1': 440, 'a2': 568}"
39,42287,city,0,4,0,0,0,4,4,0.0,0,1356.0,25.0,{'t1969': 4},{'a3': 4}
40,8141,city,3,233,0,0,0,236,236,0.0,1940,1682.6483,0.37256494,"{'t1990-99': 24, 't1980-89': 9, 't2010-19': 1, 't1969': 188, 't2000-09': 3, 't1970-79': 11}","{'a125': 4, 'a75': 18, 'a50': 149, 'a25': 57, 'a3': 2, 'a1': 4, 'a2': 2}"
41,34283,city,4,320,77,2,382,21,403,0.9479,1989,2388.2656,1.3456249,"{'t1990-99': 107, 't1980-89': 71, 't2010-19': 7, 't1969': 40, 't2000-09': 121, 't1970-79': 57}","{'a125': 11, 'a75': 25, 'a50': 185, 'a25': 124, 'a3': 40, 'a1': 8, 'a2': 10}"
42,45973,city,0,138,3,0,96,45,141,0.6809,1976,2198.0637,8.607185,"{'t1990-99': 19, 't1980-89': 11, 't2010-19': 5, 't1969': 49, 't2000-09': 35, 't1970-79': 22}","{'a125': 1, 'a75': 6, 'a50': 9, 'a25': 13, 'a3': 65, 'a1': 30, 'a2': 17}"
43,9203,city,0,34,0,0,26,8,34,0.7647,1962,1525.7354,11.455001,"{'t1990-99': 3, 't1980-89': 7, 't1969': 16, 't2000-09': 4, 't1970-79': 4}","{'a75': 2, 'a50': 1, 'a3': 22, 'a1': 4, 'a2': 5}"
44,30338,city,0,3,0,0,1,2,3,0.3333,1983,1513.3334,0.9559992,"{'t1990-99': 1, 't1980-89': 1, 't1970-79': 1}","{'a1': 1, 'a75': 1, 'a2': 1}"
45,64899,city,0,15,0,0,2,13,15,0.1333,1952,1841.2667,1.0586696,"{'t1990-99': 1, 't1980-89': 1, 't1969': 9, 't2000-09': 2, 't1970-79': 2}","{'a75': 6, 'a50': 3, 'a3': 2, 'a1': 2, 'a2': 2}"
46,64121,city,0,41,0,0,13,31,44,0.2955,1952,1916.2727,1.2304871,"{'t1990-99': 1, 't1980-89': 2, 't2010-19': 1, 't1969': 30, 't2000-09': 1, 't1970-79': 9}","{'a125': 2, 'a75': 3, 'a50': 10, 'a25': 21, 'a3': 6, 'a2': 2}"
47,27984,city,0,24,0,1,16,10,26,0.6154,1981,1897.8334,31.745953,"{'t1990-99': 9, 't1980-89': 2, 't2010-19': 1, 't1969': 7, 't2000-09': 2, 't1970-79': 5}","{'a125': 1, 'a75': 3, 'a50': 3, 'a25': 1, 'a3': 16, 'a1': 1, 'a2': 1}"
48,21463,city,0,123,2,4,117,15,132,0.8864,2000,1824.2174,3.3898618,"{'t1990-99': 35, 't1980-89': 9, 't2010-19': 11, 't2000-09': 74, 't1970-79': 3}","{'a125': 9, 'a75': 38, 'a50': 7, 'a25': 24, 'a3': 24, 'a1': 16, 'a2': 14}"
49,9530,city,19,1128,115,8,1012,275,1287,0.7863,1960,1680.9062,0.6555787,"{'t1990-99': 176, 't1980-89': 195, 't2010-19': 8, 't1969': 692, 't2000-09': 99, 't1970-79': 117}","{'a125': 331, 'a75': 90, 'a50': 297, 'a25': 361, 'a3': 72, 'a1': 50, 'a2': 86}"
50,51971,city,0,2,0,0,2,0,2,1.0,1974,1350.0,0.28499967,"{'t1969': 1, 't2000-09': 1}","{'a50': 1, 'a25': 1}"
51,51388,city,0,2,0,0,0,2,2,0.0,1984,2754.0,5.15,"{'t1969': 1, 't2000-09': 1}","{'a3': 1, 'a25': 1}"
52,62640,city,0,302,0,17,191,129,320,0.5969,1979,7573.568,12.492331,"{'t1990-99': 51, 't1980-89': 44, 't2010-19': 20, 't1969': 71, 't2000-09': 35, 't1970-79': 99}","{'a125': 1, 'a75': 18, 'a50': 47, 'a25': 10, 'a3': 204, 'a1': 10, 'a2': 30}"
53,41959,city,0,239,15,0,225,29,254,0.8858,1973,2005.7103,2.0405748,"{'t1990-99': 14, 't1980-89': 8, 't2010-19': 4, 't1969': 98, 't2000-09': 102, 't1970-79': 28}","{'a125': 16, 'a75': 4, 'a50': 109, 'a25': 65, 'a3': 44, 'a1': 4, 'a2': 12}"
54,20455,city,0,15,0,1,8,13,21,0.381,1974,1747.4,3.9238117,"{'t1990-99': 1, 't1980-89': 3, 't2010-19': 1, 't1969': 8, 't2000-09': 5, 't1970-79': 3}","{'a75': 2, 'a50': 2, 'a3': 7, 'a1': 4, 'a2': 6}"
55,12206,city,0,2,2,0,1,3,4,0.25,1910,1534.25,0.21200216,{'t1969': 4},"{'a50': 1, 'a25': 2, 'a125': 1}"
56,8499,city,1,37,0,0,23,15,38,0.6053,1929,2084.389,19.225931,"{'t1969': 27, 't2000-09': 3, 't1980-89': 5, 't1970-79': 3}","{'a125': 3, 'a75': 1, 'a50': 7, 'a25': 8, 'a3': 17, 'a2': 2}"
57,70949,city,0,71,0,0,18,53,71,0.2535,1985,2187.5212,3.6681798,"{'t1990-99': 15, 't1980-89': 13, 't1969': 9, 't2000-09': 14, 't1970-79': 20}","{'a75': 12, 'a50': 17, 'a25': 6, 'a3': 30, 'a1': 2, 'a2': 4}"
58,32896,city,5,761,0,1,614,153,767,0.8005,1946,1431.2133,1.0441834,"{'t1990-99': 68, 't1980-89': 36, 't2010-19': 2, 't1969': 535, 't2000-09': 61, 't1970-79': 65}","{'a125': 103, 'a75': 24, 'a50': 177, 'a25': 285, 'a3': 101, 'a1': 25, 'a2': 52}"
59,68199,city,28,12555,61,18,9253,3446,12699,0.7286,1989,1924.7834,0.72945195,"{'t1990-99': 1695, 't1980-89': 3679, 't2010-19': 80, 't1969': 981, 't2000-09': 4429, 't1970-79': 1835}","{'a125': 611, 'a75': 1550, 'a50': 4849, 'a25': 2355, 'a3': 901, 'a1': 753, 'a2': 1680}"
60,56479,city,0,20,0,0,15,6,21,0.7143,1994,2463.6667,6.9152374,"{'t1990-99': 5, 't1980-89': 2, 't1969': 1, 't2000-09': 10, 't1970-79': 3}","{'a1': 1, 'a3': 15, 'a2': 5}"
61,58505,city,0,120,0,2,79,43,122,0.6475,1976,1775.6083,7.1937885,"{'t1990-99': 13, 't1980-89': 23, 't2010-19': 6, 't1969': 42, 't2000-09': 22, 't1970-79': 16}","{'a75': 9, 'a50': 30, 'a25': 14, 'a3': 45, 'a1': 8, 'a2': 16}"
62,62587,city,1,2483,48,51,2319,264,2583,0.8978,1983,4066.6482,1.4556707,"{'t1990-99': 289, 't1980-89': 297, 't2010-19': 114, 't1969': 180, 't2000-09': 449, 't1970-79': 1254}","{'a125': 334, 'a75': 77, 'a50': 158, 'a25': 1210, 'a3': 405, 'a1': 71, 'a2': 328}"
63,21910,city,5,1563,494,12,1740,335,2075,0.8386,1999,2823.2483,0.37438914,"{'t1990-99': 35, 't1980-89': 25, 't2010-19': 117, 't1969': 177, 't2000-09': 1705, 't1970-79': 16}","{'a125': 507, 'a75': 188, 'a50': 637, 'a25': 583, 'a3': 37, 'a1': 62, 'a2': 61}"
64,56442,city,0,54,0,0,45,12,57,0.7895,1985,1685.1578,5.76228,"{'t1990-99': 11, 't1980-89': 5, 't2010-19': 3, 't1969': 11, 't2000-09': 21, 't1970-79': 6}","{'a75': 2, 'a50': 1, 'a3': 34, 'a1': 11, 'a2': 9}"
65,200705,city,28,2163,42,7,1876,427,2303,0.8146,1959,1676.6666,1.0824546,"{'t1990-99': 154, 't1980-89': 119, 't2010-19': 126, 't1969': 1183, 't2000-09': 518, 't1970-79': 203}","{'a125': 231, 'a75': 203, 'a50': 609, 'a25': 539, 'a3': 245, 'a1': 154, 'a2': 322}"
66,46874,city,0,2,0,0,2,0,2,1.0,1907,1877.0,7.25,{'t1969': 2},{'a3': 2}
67,69702,city,3,4267,1071,7,3443,1917,5360,0.6424,1975,1818.3674,0.58434874,"{'t1990-99': 546, 't1980-89': 1272, 't2010-19': 74, 't1969': 1760, 't2000-09': 287, 't1970-79': 1420, 't2020-29': 1}","{'a125': 2211, 'a75': 108, 'a50': 754, 'a25': 1710, 'a3': 293, 'a1': 75, 'a2': 209}"
68,19054,city,0,210,0,0,150,90,240,0.625,1976,1893.6857,9.497813,"{'t1990-99': 18, 't1980-89': 18, 't1969': 84, 't2000-09': 84, 't1970-79': 36}","{'a75': 12, 'a25': 6, 'a3': 120, 'a1': 18, 'a2': 84}"
69,39587,city,0,1,0,1,1,1,2,0.5,1972,1840.0,1.0550001,"{'t1969': 1, 't1980-89': 1}","{'a1': 1, 'a2': 1}"
70,13242,city,89,9416,5554,37,13859,1710,15569,0.8902,1974,2432.0608,0.59944445,"{'t1990-99': 2603, 't1980-89': 4197, 't2010-19': 264, 't1969': 4369, 't2000-09': 1801, 't1970-79': 2335}","{'a125': 6119, 'a75': 2034, 'a50': 2381, 'a25': 962, 'a3': 661, 'a1': 1968, 'a2': 1444}"
71,14492,city,0,23,0,0,17,6,23,0.7391,1965,1590.2307,0.2767476,"{'t1969': 19, 't1990-99': 4}","{'a1': 1, 'a50': 15, 'a25': 7}"
72,1058,city,0,683,1,0,13,671,684,0.019,1958,2547.4927,0.28570464,"{'t1990-99': 24, 't1980-89': 18, 't2010-19': 39, 't1969': 508, 't2000-09': 82, 't1970-79': 13}","{'a125': 15, 'a75': 23, 'a50': 285, 'a25': 349, 'a3': 1, 'a1': 5, 'a2': 6}"
73,10039,city,0,106,0,0,60,46,106,0.566,1952,2190.2173,0.97317135,"{'t1990-99': 14, 't1980-89': 8, 't2010-19': 1, 't1969': 66, 't2000-09': 7, 't1970-79': 10}","{'a125': 2, 'a75': 31, 'a50': 21, 'a25': 9, 'a3': 9, 'a1': 20, 'a2': 14}"
74,27639,city,0,8630,308,40,7880,1106,8986,0.8769,1985,2055.248,1.2355037,"{'t1990-99': 1977, 't1980-89': 708, 't2010-19': 511, 't1969': 2094, 't2000-09': 2858, 't1970-79': 838}","{'a125': 332, 'a75': 1772, 'a50': 2947, 'a25': 1537, 'a3': 836, 'a1': 805, 'a2': 757}"
75,13200,city,2,1573,45,16,1560,101,1661,0.9392,1985,3333.9895,1.6483092,"{'t1990-99': 605, 't1980-89': 347, 't2010-19': 44, 't1969': 177, 't2000-09': 295, 't1970-79': 193}","{'a125': 49, 'a75': 156, 'a50': 194, 'a25': 37, 'a3': 322, 'a1': 386, 'a2': 517}"
76,34370,city,0,794,5,0,464,362,826,0.5617,1967,2197.7205,0.9818025,"{'t1990-99': 116, 't1980-89': 91, 't2010-19': 23, 't1969': 392, 't2000-09': 84, 't1970-79': 120}","{'a125': 72, 'a75': 103, 'a50': 297, 'a25': 214, 'a3': 43, 'a1': 47, 'a2': 50}"
77,52735,city,0,1,0,0,0,1,1,0.0,2006,1860.0,0.25000173,{'t2000-09': 1},{'a50': 1}
78,71436,city,1,180,16,0,15,191,206,0.0728,1990,1677.9951,0.13368997,"{'t1990-99': 40, 't1980-89': 12, 't2010-19': 4, 't1969': 28, 't2000-09': 88, 't1970-79': 34}","{'a75': 1, 'a50': 9, 'a25': 93, 'a125': 103}"
79,64688,city,0,13,0,0,8,5,13,0.6154,1967,2853.8462,2.2500014,"{'t1990-99': 2, 't1980-89': 3, 't1969': 5, 't2000-09': 1, 't1970-79': 2}","{'a1': 4, 'a75': 4, 'a3': 1, 'a2': 4}"
80,195705,city,0,656,0,0,612,44,656,0.9329,1988,2098.7517,0.48973554,"{'t1990-99': 246, 't1980-89': 60, 't2010-19': 18, 't1969': 36, 't2000-09': 154, 't1970-79': 142}","{'a75': 44, 'a50': 344, 'a25': 228, 'a3': 16, 'a1': 14, 'a2': 10}"
81,42992,city,0,63,0,0,49,15,64,0.7656,1972,2242.425,4.9181266,"{'t1990-99': 13, 't1980-89': 4, 't1969': 19, 't2000-09': 13, 't1970-79': 15}","{'a75': 3, 'a50': 9, 'a25': 1, 'a3': 33, 'a1': 6, 'a2': 12}"
82,20491,city,0,76,0,0,14,70,84,0.1667,2001,2103.9722,0.99619293,"{'t1969': 2, 't2000-09': 60, 't1980-89': 6, 't1990-99': 16}","{'a75': 38, 'a50': 2, 'a3': 6, 'a1': 14, 'a2': 24}"
83,11457,city,129,5292,1629,15,6294,900,7194,0.8749,1975,2069.0222,0.59184545,"{'t1990-99': 819, 't1980-89': 1107, 't2010-19': 588, 't1969': 2622, 't2000-09': 1317, 't1970-79': 741}","{'a125': 1524, 'a75': 408, 'a50': 3174, 'a25': 1440, 'a3': 255, 'a1': 126, 'a2': 267}"
84,272,city,0,2,0,0,0,2,2,0.0,1971,3281.0,17.845001,"{'t1969': 1, 't2000-09': 1}",{'a3': 2}
85,52909,city,0,548,16,0,419,147,566,0.7403,1952,1440.6785,0.4723211,"{'t1990-99': 37, 't1980-89': 28, 't2010-19': 4, 't1969': 372, 't2000-09': 34, 't1970-79': 91}","{'a125': 27, 'a75': 22, 'a50': 150, 'a25': 326, 'a3': 19, 'a1': 11, 'a2': 11}"
86,60443,city,0,19,0,0,11,8,19,0.5789,1987,1955.8334,5.5735054,"{'t1990-99': 3, 't1980-89': 6, 't1969': 1, 't2000-09': 4, 't1970-79': 5}","{'a75': 1, 'a50': 3, 'a3': 7, 'a1': 4, 'a2': 4}"
87,8999,city,3,3701,244,0,3730,218,3948,0.9448,1973,2495.9636,0.72191644,"{'t1990-99': 526, 't1980-89': 703, 't2010-19': 109, 't1969': 1721, 't2000-09': 393, 't1970-79': 496}","{'a125': 219, 'a75': 981, 'a50': 1859, 'a25': 189, 'a3': 143, 'a1': 282, 'a2': 275}"
88,27826,city,0,908,6,0,600,329,929,0.6459,1976,1676.9231,1.4951515,"{'t1990-99': 194, 't1980-89': 115, 't2010-19': 16, 't1969': 305, 't2000-09': 153, 't1970-79': 146}","{'a125': 22, 'a75': 128, 'a50': 265, 'a25': 162, 'a3': 104, 'a1': 110, 'a2': 138}"
89,18812,city,0,4,0,0,3,1,4,0.75,1987,1816.0,1.6850009,"{'t1990-99': 1, 't1980-89': 3}","{'a75': 1, 'a3': 2, 'a2': 1}"
90,53426,city,0,3,0,0,3,0,3,1.0,1968,1552.6666,1.9499999,"{'t1969': 1, 't1990-99': 1, 't1970-79': 1}","{'a1': 1, 'a3': 1, 'a2': 1}"
91,71110,city,0,11,0,0,2,9,11,0.1818,1968,15489.0,0.23776983,"{'t1969': 4, 't1990-99': 2, 't1980-89': 4, 't1970-79': 1}","{'a75': 1, 'a50': 2, 'a25': 7, 'a125': 1}"
92,51817,city,0,1,0,0,0,1,1,0.0,2002,4796.0,22.2,{'t2000-09': 1},{'a3': 1}
93,60230,city,4,1724,35,10,1320,453,1773,0.7445,1984,2108.5537,0.1778661,"{'t1990-99': 308, 't1980-89': 623, 't2010-19': 8, 't1969': 93, 't2000-09': 255, 't1970-79': 486}","{'a125': 182, 'a75': 4, 'a50': 108, 'a25': 1471, 'a1': 3, 'a2': 5}"
94,12210,city,2,85,29,0,91,27,118,0.7712,1923,1625.6086,0.15049845,"{'t1990-99': 2, 't1980-89': 10, 't1969': 88, 't2000-09': 2, 't1970-79': 16}","{'a125': 71, 'a75': 1, 'a50': 14, 'a25': 31, 'a3': 1}"
95,24615,city,29,16633,14726,8,20962,10458,31420,0.6672,1985,1896.3923,0.5813662,"{'t1990-99': 4552, 't1980-89': 10386, 't2010-19': 685, 't1969': 2259, 't2000-09': 5006, 't1970-79': 8532}","{'a125': 5235, 'a75': 245, 'a50': 2765, 'a25': 8202, 'a3': 104, 'a1': 14718, 'a2': 151}"
96,46424,city,15,1696,188,5,1130,774,1904,0.5935,1964,1313.7139,0.22273484,"{'t1990-99': 160, 't1980-89': 29, 't1969': 1154, 't2000-09': 55, 't1970-79': 506}","{'a125': 372, 'a75': 15, 'a50': 249, 'a25': 1221, 'a3': 14, 'a1': 20, 'a2': 13}"
97,72854,city,1,77,3,0,4,81,85,0.0471,1997,1814.369,0.30835328,"{'t1990-99': 9, 't1980-89': 3, 't2010-19': 1, 't1969': 3, 't2000-09': 58, 't1970-79': 11}","{'a125': 26, 'a75': 5, 'a50': 30, 'a25': 19, 'a3': 2, 'a1': 2, 'a2': 1}"
98,71570,city,0,5,0,0,3,2,5,0.6,1971,2158.6,20.057999,"{'t1969': 2, 't2010-19': 1, 't1970-79': 2}","{'a1': 1, 'a3': 4}"
99,69450,city,17,3793,143,2,1,3954,3955,0.0003,1949,1633.7721,0.14024724,"{'t1990-99': 37, 't1980-89': 132, 't2010-19': 5, 't1969': 3570, 't2000-09': 33, 't1970-79': 178}","{'a125': 2420, 'a75': 17, 'a50': 271, 'a25': 1235, 'a3': 1, 'a1': 7, 'a2': 4}"
0,30815,county,0,290,2,0,190,106,296,0.6419,1980,1872.3627,0.8390842,"{'t1990-99': 48, 't1980-89': 30, 't2010-19': 6, 't1969': 102, 't2000-09': 58, 't1970-79': 52}","{'a125': 6, 'a75': 26, 'a50': 100, 'a25': 120, 'a3': 16, 'a1': 12, 'a2': 16}"
1,18731,county,16,4432,8,16,1932,2712,4644,0.416,1965,1686.8646,1.5569209,"{'t1990-99': 512, 't1980-89': 436, 't2010-19': 60, 't1969': 2264, 't2000-09': 692, 't1970-79': 680}","{'a125': 420, 'a75': 336, 'a50': 412, 'a25': 964, 'a3': 1156, 'a1': 624, 'a2': 732}"
2,28402,county,0,3,0,0,1,2,3,0.3333,2005,1600.0,1.0,"{'t2010-19': 1, 't2000-09': 2}",{'a1': 3}
